step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
381,3.8100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733275615e-01,5.7725487105e-03,-1.0000000000e-06,9.9733259053e-01,5.7724417174e-03,-2.6179259800e-05,9.2236288096e-07,-1.0699301884e-07,1.1166093761e-07,2.6179259800e-05,1.1220584094e-06,9.8829707393e-01,1.0896583840e-01,4.3854890046e-03,0.0000000000e+00,1.0000000000e+00,6.3466564768e-03,0.0000000000e+00,1.0000000000e+00,6.3492854291e-03,-1.0319662556e-04,6.0966790623e-04,2.6289523689e-06,3.0656121858e-06,6.0966790623e-04,3.2528271839e-05,9.0754869249e-01,7.0094355830e-01,1.9977710865e-02,2.7454652015e+01,2.3288202604e+01,2.8989820463e+01,3.4396471522e-03,4.7321779811e-02,2.9339960512e-02,3.4510404686e-03,4.7008839815e-02,2.9339109724e-02,-3.1293999591e-04,1.7974686108e-04,1.0467721817e-06,3.1293999591e-04,-5.6689408086e+00,-3.0023065467e+00,-3.5067367344e+00,-5.6656224993e+00,-3.0092699626e+00,-3.5067734450e+00,5.6193844301e-05,7.7946408295e-03,3.4872754027e-02,3.4872795879e-02,4.1851656786e-08,1.2001247952e-06,0,0,337047,0,0,5.3548626573e-05,4.4379324398e-03,4.8330549909e-07,8.5416116543e-05,9.9994645137e-01,9.9733210723e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
382,3.8200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733259053e-01,5.7724417174e-03,-1.0000000000e-06,9.9733240245e-01,5.7723347344e-03,-2.6094219991e-05,9.4460029221e-07,-1.0698302283e-07,1.1164631222e-07,2.6094219991e-05,1.1201602427e-06,9.8692943432e-01,1.0868100767e-01,4.3854890046e-03,0.0000000000e+00,1.0000000000e+00,6.3492854291e-03,0.0000000000e+00,1.0000000000e+00,6.3519137292e-03,-1.0187090397e-04,6.0874696377e-04,2.6283000663e-06,3.0666947783e-06,6.0874696377e-04,3.2480299309e-05,9.0737915039e-01,6.9860161675e-01,2.0086217810e-02,2.7467945133e+01,2.3328804769e+01,2.8996118653e+01,3.4510404686e-03,4.7008839815e-02,2.9339109724e-02,3.4626060154e-03,4.6696918282e-02,2.9338259259e-02,-3.1192153256e-04,1.7981497522e-04,1.0454962275e-06,3.1192153256e-04,-5.6656224993e+00,-3.0092699626e+00,-3.5067734450e+00,-5.6622651751e+00,-3.0162547094e+00,-3.5068101969e+00,5.6131559400e-05,7.7682732633e-03,3.4872795879e-02,3.4872837210e-02,4.1331600725e-08,1.1852104107e-06,0,0,336855,0,0,5.3631211269e-05,4.4376147523e-03,4.8358487828e-07,8.5421381564e-05,9.9994636879e-01,9.9733191887e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
383,3.8300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733240245e-01,5.7723347344e-03,-1.0000000000e-06,9.9733219155e-01,5.7722277590e-03,-2.6008376197e-05,9.6588400922e-07,-1.0697537873e-07,1.1163330707e-07,2.6008376197e-05,1.1183053595e-06,9.8727530020e-01,1.0843686704e-01,4.3854890046e-03,0.0000000000e+00,1.0000000000e+00,6.3519137292e-03,0.0000000000e+00,1.0000000000e+00,6.3545410934e-03,-1.0054307137e-04,6.0775694264e-04,2.6273641985e-06,3.0684544237e-06,6.0775694264e-04,3.2431978899e-05,9.0765041775e-01,6.9422743056e-01,2.0228633174e-02,2.7486907844e+01,2.3367738840e+01,2.9001004622e+01,3.4626060154e-03,4.6696918282e-02,2.9338259259e-02,3.4743445583e-03,4.6386093185e-02,2.9337409114e-02,-3.1082509764e-04,1.7983679151e-04,1.0441796215e-06,3.1082509764e-04,-5.6622651751e+00,-3.0162547094e+00,-3.5068101969e+00,-5.6588690400e+00,-3.0232591812e+00,-3.5068469896e+00,5.6065535550e-05,7.7404093887e-03,3.4872837210e-02,3.4872877979e-02,4.0769005477e-08,1.1690762421e-06,0,0,336939,0,0,5.3714048400e-05,4.4371122645e-03,4.8385521629e-07,8.5423905033e-05,9.9994628595e-01,9.9733170769e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
384,3.8400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733219155e-01,5.7722277590e-03,-1.0000000000e-06,9.9733195752e-01,5.7721207892e-03,-2.5921758383e-05,9.8623860234e-07,-1.0696987569e-07,1.1162167516e-07,2.5921758383e-05,1.1164935828e-06,9.8697012442e-01,1.0808421947e-01,4.4397424769e-03,0.0000000000e+00,1.0000000000e+00,6.3545410934e-03,0.0000000000e+00,1.0000000000e+00,6.3571672837e-03,-9.9283041417e-05,6.0676054105e-04,2.6261903315e-06,3.0702931175e-06,6.0676054105e-04,3.2383561680e-05,9.0770467122e-01,6.9068287037e-01,2.0364266855e-02,2.7506244762e+01,2.3407383562e+01,2.9004700230e+01,3.4743445583e-03,4.6386093185e-02,2.9337409114e-02,3.4862569015e-03,4.6076440220e-02,2.9336559290e-02,-3.0965296450e-04,1.7981192475e-04,1.0428240749e-06,3.0965296450e-04,-5.6588690400e+00,-3.0232591812e+00,-3.5068469896e+00,-5.6554342913e+00,-3.0302817810e+00,-3.5068838226e+00,5.5995852097e-05,7.7110616016e-03,3.4872877979e-02,3.4872918152e-02,4.0172866020e-08,1.1519802307e-06,0,0,336411,0,0,5.3797024646e-05,4.4364566538e-03,4.8411650343e-07,8.5423290383e-05,9.9994620298e-01,9.9733147340e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
385,3.8500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733195752e-01,5.7721207892e-03,-1.0000000000e-06,9.9733169989e-01,5.7720138227e-03,-2.5834329559e-05,1.0056513734e-06,-1.0696648959e-07,1.1161053622e-07,2.5834329559e-05,1.1147247056e-06,9.8518880208e-01,1.0811134621e-01,4.4397424769e-03,0.0000000000e+00,1.0000000000e+00,6.3571672837e-03,0.0000000000e+00,1.0000000000e+00,6.3597926407e-03,-9.8076369820e-05,6.0577397143e-04,2.6253569977e-06,3.0723983596e-06,6.0577397143e-04,3.2335062104e-05,9.0873548720e-01,6.8853307653e-01,2.0445647063e-02,2.7527852330e+01,2.3448410768e+01,2.9007217605e+01,3.4862569015e-03,4.6076440220e-02,2.9336559290e-02,3.4983438858e-03,4.5768032776e-02,2.9335709785e-02,-3.0840744428e-04,1.7974023897e-04,1.0414372846e-06,3.0840744428e-04,-5.6554342913e+00,-3.0302817810e+00,-3.5068838226e+00,-5.6519611206e+00,-3.0373209210e+00,-3.5069206951e+00,5.5922777422e-05,7.6802504089e-03,3.4872918152e-02,3.4872957696e-02,3.9543989742e-08,1.1339455325e-06,0,0,336483,0,0,5.3880098495e-05,4.4356965156e-03,4.8436866946e-07,8.5419090762e-05,9.9994611990e-01,9.9733121553e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
386,3.8600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733169989e-01,5.7720138227e-03,-1.0000000000e-06,9.9733141870e-01,5.7719068592e-03,-2.5746042593e-05,1.0241150011e-06,-1.0696345541e-07,1.1159847453e-07,2.5746042593e-05,1.1129984613e-06,9.8392740885e-01,1.0770444517e-01,4.4397424769e-03,0.0000000000e+00,1.0000000000e+00,6.3597926407e-03,0.0000000000e+00,1.0000000000e+00,6.3624170854e-03,-9.6920155517e-05,6.0477740383e-04,2.6244446396e-06,3.0750468880e-06,6.0477740383e-04,3.2286496793e-05,9.0935940213e-01,6.8770571108e-01,2.0581280744e-02,2.7554560229e+01,2.3490111214e+01,2.9008572712e+01,3.4983438858e-03,4.5768032776e-02,2.9335709785e-02,3.5106063860e-03,4.5460941841e-02,2.9334860598e-02,-3.0709093467e-04,1.7962180700e-04,1.0400425893e-06,3.0709093467e-04,-5.6519611206e+00,-3.0373209210e+00,-3.5069206951e+00,-5.6484497138e+00,-3.0443750261e+00,-3.5069576066e+00,5.5847288045e-05,7.6480035917e-03,3.4872957696e-02,3.4872996576e-02,3.8880148170e-08,1.1149082481e-06,0,0,336267,0,0,5.3963334863e-05,4.4349144981e-03,4.8461355875e-07,8.5411240702e-05,9.9994603667e-01,9.9733093409e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
387,3.8700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733141870e-01,5.7719068592e-03,-1.0000000000e-06,9.9733111388e-01,5.7717998963e-03,-2.5657007737e-05,1.0419105744e-06,-1.0696288975e-07,1.1159065035e-07,2.5657007737e-05,1.1113146309e-06,9.8255750868e-01,1.0736536097e-01,4.4668692130e-03,0.0000000000e+00,1.0000000000e+00,6.3624170854e-03,0.0000000000e+00,1.0000000000e+00,6.3650408890e-03,-9.5701959430e-05,6.0377772812e-04,2.6238036638e-06,3.0771156871e-06,6.0377772812e-04,3.2237885916e-05,9.0984768338e-01,6.8759268302e-01,2.0635534216e-02,2.7575031398e+01,2.3532663446e+01,2.9008783849e+01,3.5106063860e-03,4.5460941841e-02,2.9334860598e-02,3.5230453095e-03,4.5155235881e-02,2.9334011726e-02,-3.0570596037e-04,1.7945631157e-04,1.0387850869e-06,3.0570596037e-04,-5.6484497138e+00,-3.0443750261e+00,-3.5069576066e+00,-5.6449002528e+00,-3.0514425371e+00,-3.5069945563e+00,5.5780482724e-05,7.6143364985e-03,3.4872996576e-02,3.4873034762e-02,3.8185431872e-08,1.0949856801e-06,0,0,336099,0,0,5.4046994264e-05,4.4340795445e-03,4.8485061128e-07,8.5399588190e-05,9.9994595301e-01,9.9733062902e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
388,3.8800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733111388e-01,5.7717998963e-03,-1.0000000000e-06,9.9733078524e-01,5.7716929322e-03,-2.5567244898e-05,1.0587989259e-06,-1.0696417534e-07,1.1158543819e-07,2.5567244898e-05,1.1096729669e-06,9.8396809896e-01,1.0647017867e-01,4.5211226852e-03,0.0000000000e+00,1.0000000000e+00,6.3650408890e-03,0.0000000000e+00,1.0000000000e+00,6.3676642119e-03,-9.4447519853e-05,6.0277593825e-04,2.6233229030e-06,3.0789290974e-06,6.0277593825e-04,3.2189147276e-05,9.0979342990e-01,6.8713152850e-01,2.0798294633e-02,2.7592570745e+01,2.3576100618e+01,2.9007778179e+01,3.5230453095e-03,4.5155235881e-02,2.9334011726e-02,3.5356615946e-03,4.4850980918e-02,2.9333163171e-02,-3.0425496275e-04,1.7924348864e-04,1.0376107297e-06,3.0425496275e-04,-5.6449002528e+00,-3.0514425371e+00,-3.5069945563e+00,-5.6413129149e+00,-3.0585219099e+00,-3.5070315435e+00,5.5713787615e-05,7.5792666643e-03,3.4873034762e-02,3.4873072222e-02,3.7459775046e-08,1.0741759443e-06,0,0,335739,0,0,5.4057383235e-05,4.4331508358e-03,4.8507992341e-07,8.5383914960e-05,9.9994594262e-01,9.9733030016e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
389,3.8900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733078524e-01,5.7716929322e-03,-1.0000000000e-06,9.9733043286e-01,5.7715859656e-03,-2.5476694065e-05,1.0747811150e-06,-1.0696651765e-07,1.1158289146e-07,2.5476694065e-05,1.1080732183e-06,9.8352050781e-01,1.0625316479e-01,4.5211226852e-03,0.0000000000e+00,1.0000000000e+00,6.3676642119e-03,0.0000000000e+00,1.0000000000e+00,6.3702876526e-03,-9.3145280826e-05,6.0174060946e-04,2.6234406294e-06,3.0800656926e-06,6.0174060946e-04,3.2140284717e-05,9.0967135959e-01,6.8503372758e-01,2.0988181785e-02,2.7603386615e+01,2.3619257975e+01,2.9005560450e+01,3.5356615946e-03,4.4850980918e-02,2.9333163171e-02,3.5484562008e-03,4.4548240610e-02,2.9332314930e-02,-3.0274030774e-04,1.7898305943e-04,1.0364152733e-06,3.0274030774e-04,-5.6413129149e+00,-3.0585219099e+00,-3.5070315435e+00,-5.6376878762e+00,-3.0656116144e+00,-3.5070685674e+00,5.5643891673e-05,7.5428142463e-03,3.4873072222e-02,3.4873108925e-02,3.6703675786e-08,1.0524933265e-06,0,0,335931,0,0,5.4142413955e-05,4.4321171790e-03,4.8530246227e-07,8.5364121991e-05,9.9994585759e-01,9.9732994756e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
390,3.9000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733043286e-01,5.7715859656e-03,-1.0000000000e-06,9.9733005684e-01,5.7714789941e-03,-2.5385323378e-05,1.0898910597e-06,-1.0697155884e-07,1.1158436013e-07,2.5385323378e-05,1.1065150668e-06,9.8439534505e-01,1.0625316479e-01,4.6296296296e-03,0.0000000000e+00,1.0000000000e+00,6.3702876526e-03,0.0000000000e+00,1.0000000000e+00,6.3729110010e-03,-9.1777113011e-05,6.0067437495e-04,2.6233484508e-06,3.0818703739e-06,6.0067437495e-04,3.2091373781e-05,9.0940009223e-01,6.8251546224e-01,2.1123815466e-02,2.7619196548e+01,2.3662269967e+01,2.9002202268e+01,3.5484562008e-03,4.4548240610e-02,2.9332314930e-02,3.5614300969e-03,4.4247076271e-02,2.9331467003e-02,-3.0116433887e-04,1.7867477036e-04,1.0351910330e-06,3.0116433887e-04,-5.6376878762e+00,-3.0656116144e+00,-3.5070685674e+00,-5.6340253151e+00,-3.0727101354e+00,-3.5071056273e+00,5.5570704759e-05,7.5050020937e-03,3.4873108925e-02,3.4873144841e-02,3.5915913583e-08,1.0299028303e-06,0,0,335655,0,0,5.4228168089e-05,4.4309438541e-03,4.8551666036e-07,8.5340191098e-05,9.9994577183e-01,9.9732957132e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
391,3.9100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9733005684e-01,5.7714789941e-03,-1.0000000000e-06,9.9732965747e-01,5.7713720152e-03,-2.5307556691e-05,1.1039378667e-06,-1.0697886623e-07,1.1158853551e-07,2.5307556691e-05,1.1049982235e-06,9.8295536748e-01,1.0628029152e-01,4.7110098380e-03,0.0000000000e+00,1.0000000000e+00,6.3729110010e-03,0.0000000000e+00,1.0000000000e+00,6.3755337115e-03,-9.0398459784e-05,5.9961750515e-04,2.6227105099e-06,3.0841253913e-06,5.9961750515e-04,3.2042482856e-05,9.1024102105e-01,6.7974401403e-01,2.1150942202e-02,2.7638371427e+01,2.3693219873e+01,2.8997768660e+01,3.5614300969e-03,4.4247076271e-02,2.9331467003e-02,3.5745842748e-03,4.4149350917e-02,2.9330619390e-02,-2.9952936690e-04,1.7832422571e-04,1.0339422048e-06,2.9952936690e-04,-5.6340253151e+00,-3.0727101354e+00,-3.5071056273e+00,-5.6303254080e+00,-3.0750234509e+00,-3.5071427224e+00,5.5494979179e-05,7.4658500171e-03,3.4873144841e-02,3.4873179943e-02,3.5101985332e-08,1.0065620836e-06,0,0,335031,0,0,5.4314452841e-05,4.4296284373e-03,4.8572192759e-07,8.5311964611e-05,9.9994568555e-01,9.9732917175e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
392,3.9200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732965747e-01,5.7713720152e-03,-1.0000000000e-06,9.9732923464e-01,5.7712650271e-03,-2.5245751728e-05,1.1169761502e-06,-1.0698810924e-07,1.1159460456e-07,2.5245751728e-05,1.1035223400e-06,9.8357250072e-01,1.0594120732e-01,4.7381365741e-03,0.0000000000e+00,1.0000000000e+00,6.3755337115e-03,0.0000000000e+00,1.0000000000e+00,6.3781555160e-03,-8.9019006176e-05,5.9856756902e-04,2.6218044652e-06,3.0863492797e-06,5.9856756902e-04,3.1993613035e-05,9.1035630968e-01,6.7793330440e-01,2.1259449146e-02,2.7656796597e+01,2.3709635406e+01,2.8992265833e+01,3.5745842748e-03,4.4149350917e-02,2.9330619390e-02,3.5879197495e-03,4.4182762237e-02,2.9329772089e-02,-2.9783773798e-04,1.7899932176e-04,1.0326838878e-06,2.9783773798e-04,-5.6303254080e+00,-3.0750234509e+00,-3.5071427224e+00,-5.6265883296e+00,-3.0742320025e+00,-3.5071798518e+00,5.5419181661e-05,7.4253788698e-03,3.4873179943e-02,3.4873214207e-02,3.4263804398e-08,9.8252595415e-07,0,0,335211,0,0,5.4401163878e-05,4.4281766414e-03,4.8591853167e-07,8.5279378370e-05,9.9994559884e-01,9.9732874872e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
393,3.9300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732923464e-01,5.7712650271e-03,-1.0000000000e-06,9.9732878815e-01,5.7711580303e-03,-2.5183431214e-05,1.1290350417e-06,-1.0699681516e-07,1.1159971470e-07,2.5183431214e-05,1.1020870201e-06,9.8382342303e-01,1.0562924986e-01,4.7381365741e-03,0.0000000000e+00,1.0000000000e+00,6.3781555160e-03,0.0000000000e+00,1.0000000000e+00,6.3807762604e-03,-8.8652591863e-05,5.9751944864e-04,2.6207444280e-06,3.0882882269e-06,5.9751944864e-04,3.1944755954e-05,9.1081294307e-01,6.7664026331e-01,2.1320484303e-02,2.7672904318e+01,2.3726689328e+01,2.8985692937e+01,3.5879197495e-03,4.4182762237e-02,2.9329772089e-02,3.6014375576e-03,4.4212453206e-02,2.9328925100e-02,-2.9609180769e-04,1.7964127676e-04,1.0313987774e-06,2.9609180769e-04,-5.6265883296e+00,-3.0742320025e+00,-3.5071798518e+00,-5.6228142533e+00,-3.0735291608e+00,-3.5072170146e+00,5.5341347445e-05,7.3836101214e-03,3.4873214207e-02,3.4873247609e-02,3.3401921805e-08,9.5781024389e-07,0,0,335475,0,0,5.4488252916e-05,4.4265922302e-03,4.8610908867e-07,8.5242463175e-05,9.9994551175e-01,9.9732830205e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
394,3.9400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732878815e-01,5.7711580303e-03,-1.0000000000e-06,9.9732831897e-01,5.7710510226e-03,-2.5120374795e-05,1.1403499663e-06,-1.0700773312e-07,1.1160788995e-07,2.5120374795e-05,1.1006919300e-06,9.8187707972e-01,1.0531051071e-01,4.8737702546e-03,0.0000000000e+00,1.0000000000e+00,6.3807762604e-03,0.0000000000e+00,1.0000000000e+00,6.3833963517e-03,-8.8931799822e-05,5.9647273657e-04,2.6200912888e-06,3.0895969332e-06,5.9647273657e-04,3.1895744014e-05,9.1140294958e-01,6.7562301071e-01,2.1428991247e-02,2.7682603216e+01,2.3744579508e+01,2.8977903030e+01,3.6014375576e-03,4.4212453206e-02,2.9328925100e-02,3.6151387529e-03,4.4238416585e-02,2.9328078423e-02,-2.9429403132e-04,1.8024952645e-04,1.0300879175e-06,2.9429403132e-04,-5.6228142533e+00,-3.0735291608e+00,-3.5072170146e+00,-5.6190033524e+00,-3.0729149271e+00,-3.5072542099e+00,5.5261400038e-05,7.3405669761e-03,3.4873247609e-02,3.4873280126e-02,3.2517026495e-08,9.3243470926e-07,0,0,335379,0,0,5.4575633720e-05,4.4248931208e-03,4.8629318754e-07,8.5201230689e-05,9.9994542437e-01,9.9732783267e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
395,3.9500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732831897e-01,5.7710510226e-03,-1.0000000000e-06,9.9732782740e-01,5.7709440016e-03,-2.5056719944e-05,1.1506818705e-06,-1.0702099246e-07,1.1161882972e-07,2.5056719944e-05,1.0993366938e-06,9.8145661531e-01,1.0545292607e-01,5.0094039352e-03,0.0000000000e+00,1.0000000000e+00,6.3833963517e-03,0.0000000000e+00,1.0000000000e+00,6.3860155636e-03,-8.9166234951e-05,5.9544238179e-04,2.6192118933e-06,3.0913991124e-06,5.9544238179e-04,3.1846770460e-05,9.1267112449e-01,6.7280861183e-01,2.1347611039e-02,2.7696035876e+01,2.3763780060e+01,2.8969078026e+01,3.6151387529e-03,4.4238416585e-02,2.9328078423e-02,3.6290243937e-03,4.4260647361e-02,2.9327232057e-02,-2.9244674779e-04,1.8082350620e-04,1.0287408985e-06,2.9244674779e-04,-5.6190033524e+00,-3.0729149271e+00,-3.5072542099e+00,-5.6151558036e+00,-3.0723892714e+00,-3.5072914370e+00,5.5177934074e-05,7.2962727782e-03,3.4873280126e-02,3.4873311729e-02,3.1603276787e-08,9.0623183919e-07,0,0,335571,0,0,5.4663190872e-05,4.4230890313e-03,4.8647030362e-07,8.5155650680e-05,9.9994533681e-01,9.9732734093e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
396,3.9600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732782740e-01,5.7709440016e-03,-1.0000000000e-06,9.9732731354e-01,5.7708369655e-03,-2.4992509303e-05,1.1599978269e-06,-1.0703606174e-07,1.1162958563e-07,2.4992509303e-05,1.0980208868e-06,9.8309100116e-01,1.0548683449e-01,4.9280237269e-03,0.0000000000e+00,1.0000000000e+00,6.3860155636e-03,0.0000000000e+00,1.0000000000e+00,6.3886336562e-03,-8.9393679397e-05,5.9490516768e-04,2.6180926397e-06,3.0930256675e-06,5.9490516768e-04,3.1797877142e-05,9.1281353986e-01,6.7131664135e-01,2.1537498192e-02,2.7707938267e+01,2.3803338852e+01,2.8959264369e+01,3.6290243937e-03,4.4260647361e-02,2.9327232057e-02,3.6430955548e-03,4.4279142699e-02,2.9326386002e-02,-2.9055217644e-04,1.8136265512e-04,1.0273575208e-06,2.9055217644e-04,-5.6151558036e+00,-3.0723892714e+00,-3.5072914370e+00,-5.6112717838e+00,-3.0719521334e+00,-3.5073286947e+00,5.5090967605e-05,7.2507500518e-03,3.4873311729e-02,3.4873342398e-02,3.0668799077e-08,8.7943466095e-07,0,0,335763,0,0,5.4750893651e-05,4.4211724067e-03,4.8664038141e-07,8.5105772848e-05,9.9994524911e-01,9.9732682690e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
397,3.9700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732731354e-01,5.7708369655e-03,-1.0000000000e-06,9.9732677742e-01,5.7707299149e-03,-2.4927725632e-05,1.1683711920e-06,-1.0705063873e-07,1.1164016284e-07,2.4927725632e-05,1.0967440626e-06,9.8320628979e-01,1.0470694083e-01,4.9280237269e-03,0.0000000000e+00,1.0000000000e+00,6.3886336562e-03,0.0000000000e+00,1.0000000000e+00,6.3912503830e-03,-8.9636931089e-05,5.9439305113e-04,2.6167267778e-06,3.0945182468e-06,5.9439305113e-04,3.1749106354e-05,9.1338998300e-01,6.7114483869e-01,2.1591751664e-02,2.7718682669e+01,2.3844656344e+01,2.8948509901e+01,3.6430955548e-03,4.4279142699e-02,2.9326386002e-02,3.6573533337e-03,4.4293901926e-02,2.9325540258e-02,-2.8861253850e-04,1.8186643900e-04,1.0259506159e-06,2.8861253850e-04,-5.6112717838e+00,-3.0719521334e+00,-3.5073286947e+00,-5.6073514682e+00,-3.0716034235e+00,-3.5073659822e+00,5.5001400507e-05,7.2040218968e-03,3.4873342398e-02,3.4873372115e-02,2.9717359309e-08,8.5215116378e-07,0,0,335259,0,0,5.4838794226e-05,4.4191394677e-03,4.8680587582e-07,8.5051680370e-05,9.9994516121e-01,9.9732629062e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
398,3.9800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9732677742e-01,5.7707299149e-03,-1.0000000000e-06,9.9732621905e-01,5.7706228485e-03,-2.4862369806e-05,1.1760074649e-06,-1.0706633823e-07,1.1165510011e-07,2.4862369806e-05,1.0955057841e-06,9.8296440972e-01,1.0486970124e-01,4.9822771991e-03,0.0000000000e+00,1.0000000000e+00,6.3912503830e-03,0.0000000000e+00,1.0000000000e+00,6.3938660061e-03,-8.9886587931e-05,5.9385884028e-04,2.6156230390e-06,3.0954407787e-06,5.9385884028e-04,3.1700420507e-05,9.1363412363e-01,6.7176875362e-01,2.1835892289e-02,2.7723236786e+01,2.3885850179e+01,2.8936789716e+01,3.6573533337e-03,4.4293901926e-02,2.9325540258e-02,3.6690206793e-03,4.4304926488e-02,2.9324694824e-02,-2.8663000197e-04,1.8233434841e-04,1.0245171593e-06,2.8663000197e-04,-5.6073514682e+00,-3.0716034235e+00,-3.5073659822e+00,-5.6041547294e+00,-3.0713430231e+00,-3.5074032984e+00,5.4909308411e-05,7.2095515538e-03,3.4873372115e-02,3.4873400864e-02,2.8748509573e-08,8.2436850322e-07,0,0,335211,0,0,5.4927086455e-05,4.4169909952e-03,4.8696737460e-07,8.4993479278e-05,9.9994507291e-01,9.9732573208e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-07,9.6003323390e-05,9.6316395340e-05,4.7495061735e-03,1.4325577825e+00
