particle_id,component_cell_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm,overlap_parent_count,step,age_h,registered_age_h,elapsed_physical_time_s,temperature_K,source_phi,source_xB,unexpected_merge
46,23065,11059.53025598625,13.821314752319886,109.96960468159624,242.3955859778239,138.15013715735424,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
48,24748,12064.458537573355,14.227865203223047,111.34324286002959,95.85183241055998,127.91199640146232,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
45,8115,2817.439289235179,8.76170551840124,110.25355376259753,9.666139259214887,34.318790850751725,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
51,20141,9329.835523800537,13.05955742627514,124.41392030009206,182.76784498080076,169.95559625949195,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
50,10709,4089.567641012446,9.920409406893004,122.45842899327805,70.73507007581489,198.76821213090238,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
52,12199,4876.301692529558,10.519634546500825,124.63917160146259,188.19644558909224,75.56526929498067,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
55,20924,9760.005728490129,13.257261446487128,139.14330884609168,53.31063343177847,116.39022736543136,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
54,9151,3326.783757336625,9.260732103977706,133.3619070475996,108.15048167233095,15.032541844211654,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
57,7416,2479.2049799151027,8.396042122763287,141.84110655793955,223.81380459902198,0.9127870281924596,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
58,6373,2013.4681430633948,7.833431518899529,143.46937366189346,52.643610409760306,36.95379929497857,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
64,21893,10333.690230185623,13.512082134248324,159.98297486217868,98.08552767349573,146.6660979689293,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
63,5066,1445.9808522763644,7.014951039704828,154.0375477509641,162.63319861181057,60.05997235680837,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
66,18003,8066.313833036999,12.441197045086257,164.6919110922124,210.5980883657036,129.88383724021136,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
68,26328,13018.393883561033,14.593392591799567,169.04737822387443,128.104700538037,27.415931254708248,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
69,11895,4722.389795422233,10.407771307890357,170.5385484131312,180.53456580183774,162.23308034422345,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
74,20598,9582.134046150806,13.176231327743055,182.95858161815474,76.19682575401879,116.61853293676877,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
76,4698,1290.656866873565,6.7542022688789425,186.38573047359864,197.7795531823734,42.15966455612048,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
84,27637,13851.558775882277,14.898298790899025,211.20670368723137,25.497924408629572,218.4298334939282,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
88,26592,13177.792246893769,14.652712071055177,219.09182486401068,89.41134470281408,150.0544883699781,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
89,23740,11478.840045478397,13.993825851172119,218.08979629532988,172.4372997158698,227.4106094354698,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
82,7202,2390.092620689318,8.294216625043719,211.0510267226001,132.70353744809842,140.79750034644863,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
90,22939,10984.363464717446,13.78993106654571,223.08588415456634,178.876126901073,80.70641941244038,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
86,11620,4577.700934099638,10.300372618208359,217.5000733460472,210.1851395291245,167.9194079000468,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
92,6570,2093.8446673138887,7.9363098818298665,225.75526137151823,202.8295659428376,33.92299179622075,1,10899,9.0,9.0,10800.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_10899.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_10899.vtk,0
96,26300,13024.384298118846,14.595630631985722,233.80639287108443,231.4876211318014,65.95283756979251,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
1,22053,10489.082342982078,13.57947443543035,3.600306607181725,6.0967232532739475,144.7689781236981,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
3,23623,11405.26677624438,13.96386408244465,232.89752993169472,30.502923450568662,87.1314406011369,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
4,18570,8425.841200700132,12.623357645807426,241.9403293124614,57.2384412674126,47.76517403815132,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
5,18438,8325.248303781866,12.572921249469168,10.395064593603943,61.4558268142601,167.234690658487,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
11,29182,14787.699226841638,15.22663719044581,18.514439003065075,118.22311909930173,210.2169416912734,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
10,27794,13955.820280292255,14.935585519851495,18.108761736362517,193.81065979494903,151.929879526898,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
16,13379,5494.901210353331,10.94688174351836,32.41606919116251,241.39274498889657,25.18650655989209,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
17,5332,1553.4082038996798,7.184540462889525,34.08475701819476,50.34628942217332,224.21491427086733,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
21,19110,8734.077430961761,12.775448124623782,41.315040739055505,125.03334462858369,93.44462513147525,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
27,26471,13113.74116837969,14.628933512778898,56.658174124825635,170.3781215109227,26.688751560734833,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
23,14086,5906.36009245493,11.213566698122143,53.56238304076029,180.0735898323023,122.30538307264632,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
28,20650,9608.73257367461,13.188411793564912,59.61910686224133,205.60394128321167,64.26914235557187,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
24,9490,3478.964486074936,9.399840016139285,55.91202877117524,67.88893114091664,146.9763481415469,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
31,23508,11325.135641639657,13.931084751784645,71.46668511807793,1.7940289785642822,6.503964321324558,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
37,27244,13549.216543610817,14.789103834532122,91.97360317054724,49.84084066754115,172.48532266801686,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
35,11209,4380.354168589648,10.150175209951133,88.61288141585332,6.154051445110429,75.42250573845132,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
38,17851,8004.09611620817,12.409126979773673,91.61522740375405,111.04109696342135,184.63746554963873,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
43,20645,9635.554441549588,13.200671794332415,102.66431733604308,185.75543895799322,224.62070748310558,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
46,26440,13110.640093406486,14.62778029506065,109.9535123147194,242.15525387623305,138.18645131103986,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
48,27650,13832.429012546128,14.89143717491302,111.48180840306203,95.69762716287543,128.0030026505909,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
51,22286,10595.501656139582,13.625244516523262,125.01095751401796,182.7574995023858,170.01181951820678,1,14532,10.0,10.0,14400.0,653.15,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/phi_14532.vtk,/data/home/luozhiheng/tmp/pf_random_psd_v2_246x96_elastic_6h12h_dt0p02_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps21800_xB0.030/raw_fields_relax/xB_14532.vtk,0
