points_per_cell,radius_probe_m,probe_kind,number_cdf_eulerian,number_cdf_cohort,number_cdf_absolute_error,M3_cdf_eulerian,M3_cdf_cohort,M3_cdf_absolute_error
4,2.0260696951531105e-08,canonical_cell_edge,0.999999988029931,0.9999999880299353,4.3298697960381105e-15,0.9999998770547417,0.9999998770547386,3.1086244689504383e-15
4,2.0269180448688452e-08,independent_subcell_probe,0.9999999882288966,0.9999999881683577,6.053890722057531e-11,0.9999998789545286,0.9999998783760697,5.784588363866305e-10
4,2.0277663945845796e-08,independent_subcell_probe,0.9999999884278621,0.9999999884278665,4.440892098500626e-15,0.9999998808567024,0.9999998808564959,2.0650148258027912e-13
4,2.028614744300314e-08,independent_subcell_probe,0.9999999886268276,0.9999999886873754,6.054778900477231e-11,0.9999998827612652,0.9999998833411595,5.798943547574709e-10
4,2.0294630940160486e-08,canonical_cell_edge,0.9999999888257931,0.9999999888257978,4.6629367034256575e-15,0.9999998846682188,0.9999998846682154,3.3306690738754696e-15
4,2.0303128646053927e-08,independent_subcell_probe,0.9999999890118924,0.9999999889552688,5.6623594701932234e-11,0.9999998864540981,0.9999998859103222,5.437759131865505e-10
4,2.0311626351947368e-08,independent_subcell_probe,0.9999999891979917,0.9999999891979963,4.551914400963142e-15,0.9999998882422211,0.9999998882420268,1.942890293094024e-13
4,2.0320124057840805e-08,independent_subcell_probe,0.999999989384091,0.9999999894407237,5.663269853073416e-11,0.9999998900325898,0.9999998905777147,5.451248341614701e-10
4,2.0328621763734246e-08,canonical_cell_edge,0.9999999895701902,0.9999999895701948,4.551914400963142e-15,0.9999998918252062,0.999999891825203,3.219646771412954e-15
4,2.0337133702161535e-08,independent_subcell_probe,0.9999999897442304,0.9999999896912761,5.295430760554609e-11,0.9999998935037674,0.9999998929926683,5.110990519696657e-10
4,2.034564564058882e-08,independent_subcell_probe,0.9999999899182707,0.9999999899182751,4.440892098500626e-15,0.9999998951844375,0.9999998951842549,1.8263168755083825e-13
4,2.035415757901611e-08,independent_subcell_probe,0.9999999900923108,0.9999999901452741,5.2963300412045555e-11,0.9999998968672185,0.9999998973795853,5.123668156414851e-10
4,2.03626695174434e-08,canonical_cell_edge,0.999999990266351,0.9999999902663554,4.440892098500626e-15,0.999999898552112,0.9999998985521088,3.219646771412954e-15
4,2.037119571224215e-08,independent_subcell_probe,0.9999999904290902,0.9999999903795747,4.951550280907213e-11,0.9999999001295788,0.9999998996492613,4.803175635004209e-10
4,2.03797219070409e-08,independent_subcell_probe,0.9999999905918294,0.9999999905918338,4.3298697960381105e-15,0.9999999017090275,0.9999999017088556,1.7197354651443675e-13
4,2.0388248101839648e-08,independent_subcell_probe,0.9999999907545686,0.999999990804093,4.952438459326913e-11,0.99999990329046,0.9999999037719681,4.815081666720289e-10
4,2.0396774296638397e-08,canonical_cell_edge,0.999999990917308,0.9999999909173121,4.107825191113079e-15,0.9999999048738776,0.9999999048738742,3.3306690738754696e-15
4,2.0405314771686148e-08,independent_subcell_probe,0.9999999910694582,0.9999999910231645,4.629374661391239e-11,0.9999999063561268,0.9999999059048015,4.51325310457662e-10
4,2.0413855246733895e-08,independent_subcell_probe,0.9999999912216085,0.9999999912216126,4.107825191113079e-15,0.9999999078402382,0.9999999078400764,1.617594946878853e-13
4,2.0422395721781642e-08,independent_subcell_probe,0.999999991373759,0.9999999914200609,4.6301962264294616e-11,0.9999999093262136,0.9999999097786574,4.524437491326694e-10
4,2.0430936196829393e-08,canonical_cell_edge,0.9999999915259092,0.9999999915259132,3.9968028886505635e-15,0.9999999108140545,0.9999999108140513,3.219646771412954e-15
4,2.0439490976043668e-08,independent_subcell_probe,0.9999999916681392,0.9999999916248641,4.327516123225905e-11,0.9999999122066345,0.9999999117826123,4.240222617468703e-10
4,2.0448045755257943e-08,independent_subcell_probe,0.9999999918103695,0.9999999918103735,3.9968028886505635e-15,0.9999999136009642,0.9999999136008121,1.5210055437364645e-13
4,2.0456600534472222e-08,independent_subcell_probe,0.9999999919525995,0.9999999919958829,4.328337688264128e-11,0.9999999149970449,0.9999999154221179,4.2507297681737555e-10
4,2.0465155313686497e-08,canonical_cell_edge,0.9999999920948296,0.9999999920948337,4.107825191113079e-15,0.9999999163948784,0.9999999163948752,3.219646771412954e-15
4,2.0473724421024886e-08,independent_subcell_probe,0.9999999922277671,0.9999999921873197,4.044742318853878e-11,0.9999999177030271,0.9999999173047129,3.983141594332551e-10
4,2.048229352836328e-08,independent_subcell_probe,0.999999992360705,0.9999999923607091,4.107825191113079e-15,0.9999999190128196,0.9999999190126764,1.432187701766452e-13
4,2.049086263570167e-08,independent_subcell_probe,0.9999999924936426,0.9999999925340984,4.045586088352593e-11,0.9999999203242568,0.9999999207235576,3.993008146352395e-10
4,2.049943174304006e-08,canonical_cell_edge,0.9999999926265802,0.9999999926265846,4.3298697960381105e-15,0.9999999216373405,0.9999999216373373,3.219646771412954e-15
4,2.050801520250028e-08,independent_subcell_probe,0.9999999927508149,0.9999999927130158,3.779909718559793e-11,0.999999922866001,0.9999999224918897,3.741112974964267e-10
4,2.0516598661960502e-08,independent_subcell_probe,0.9999999928750495,0.9999999928750537,4.218847493575595e-15,0.9999999240962052,0.9999999240960705,1.346700528870315e-13
4,2.0525182121420722e-08,independent_subcell_probe,0.999999992999284,0.9999999930370916,3.7807645902887543e-11,0.9999999253279545,0.9999999257029918,3.7503733452126653e-10
4,2.0533765580880943e-08,canonical_cell_edge,0.9999999931235186,0.9999999931235227,4.107825191113079e-15,0.9999999265612499,0.9999999265612466,3.3306690738754696e-15
4,2.0542363416500896e-08,independent_subcell_probe,0.9999999932396033,0.999999993204284,3.531930303779518e-11,0.9999999277150875,0.9999999273637584,3.513290769419086e-10
4,2.0550961252120853e-08,independent_subcell_probe,0.999999993355688,0.9999999933556922,4.218847493575595e-15,0.9999999288703746,0.9999999288702478,1.2678746941219288e-13
4,2.055955908774081e-08,independent_subcell_probe,0.9999999934717727,0.9999999935071003,3.532762971047987e-11,0.9999999300271127,0.9999999303793108,3.5219804850328273e-10
4,2.0568156923360763e-08,canonical_cell_edge,0.9999999935878574,0.9999999935878616,4.218847493575595e-15,0.9999999311853031,0.9999999311852997,3.3306690738754696e-15
4,2.057676915921862e-08,independent_subcell_probe,0.9999999936963114,0.9999999936633142,3.2997271581791665e-11,0.9999999322687196,0.9999999319388326,3.298870066004156e-10
4,2.0585381395076477e-08,independent_subcell_probe,0.9999999938047653,0.9999999938047697,4.3298697960381105e-15,0.9999999333534972,0.9999999333533781,1.191269305422793e-13
4,2.0593993630934335e-08,independent_subcell_probe,0.9999999939132193,0.9999999939462252,3.300593132138374e-11,0.9999999344396374,0.99999993477034,3.3070257643430523e-10
4,2.0602605866792193e-08,canonical_cell_edge,0.9999999940216734,0.9999999940216777,4.3298697960381105e-15,0.999999935527141,0.9999999355271377,3.219646771412954e-15
4,2.061123252700645e-08,independent_subcell_probe,0.9999999941229837,0.9999999940921602,3.082345489957561e-11,0.9999999365442888,0.9999999362345797,3.0970903619476076e-10
4,2.06198591872207e-08,independent_subcell_probe,0.9999999942242941,0.9999999942242982,4.107825191113079e-15,0.9999999375627144,0.9999999375626023,1.1213252548714081e-13
4,2.0628485847434954e-08,independent_subcell_probe,0.9999999943256044,0.9999999943564363,3.083189259456276e-11,0.9999999385824191,0.9999999388928936,3.104745349702398e-10
4,2.063711250764921e-08,canonical_cell_edge,0.9999999944269148,0.9999999944269188,3.9968028886505635e-15,0.9999999396034038,0.9999999396034006,3.219646771412954e-15
4,2.064575361637875e-08,independent_subcell_probe,0.9999999945215384,0.9999999944927495,2.878897120695001e-11,0.9999999405582001,0.9999999402674763,2.9072377838446073e-10
4,2.0654394725108293e-08,independent_subcell_probe,0.9999999946161622,0.9999999946161662,3.9968028886505635e-15,0.999999941514196,0.9999999415140908,1.0524914273446484e-13
4,2.066303583383783e-08,independent_subcell_probe,0.9999999947107859,0.999999994739583,2.8797075835029773e-11,0.9999999424713927,0.9999999427628348,2.914420926813932e-10
4,2.0671676942567372e-08,canonical_cell_edge,0.9999999948054097,0.9999999948054137,3.9968028886505635e-15,0.9999999434297907,0.9999999434297876,3.1086244689504383e-15
4,2.0680332524011553e-08,independent_subcell_probe,0.9999999948937754,0.9999999948668906,2.6884827697415403e-11,0.9999999443259296,0.9999999440530659,2.728637316096183e-10
4,2.068898810545573e-08,independent_subcell_probe,0.9999999949821413,0.9999999949821453,3.9968028886505635e-15,0.9999999452231944,0.9999999452230952,9.914291609902648e-14
4,2.0697643686899913e-08,independent_subcell_probe,0.9999999950705071,0.9999999950974,2.6892932325495167e-11,0.9999999461215859,0.9999999463951232,2.735373039186584e-10
4,2.0706299268344094e-08,canonical_cell_edge,0.9999999951588731,0.999999995158877,3.9968028886505635e-15,0.9999999470211053,0.9999999470211021,3.219646771412954e-15
4,2.0714969346742798e-08,independent_subcell_probe,0.999999995241383,0.99999999521628,2.510303076519449e-11,0.9999999478620702,0.9999999476060063,2.560639478232929e-10
4,2.07236394251415e-08,independent_subcell_probe,0.9999999953238929,0.9999999953238972,4.218847493575595e-15,0.9999999487040918,0.9999999487039988,9.303668946358812e-14
4,2.0732309503540202e-08,independent_subcell_probe,0.9999999954064029,0.9999999954315142,2.5111246415576716e-11,0.999999949547171,0.9999999498038669,2.5669588676890953e-10
4,2.0740979581938905e-08,canonical_cell_edge,0.999999995488913,0.9999999954889172,4.107825191113079e-15,0.9999999503913084,0.9999999503913052,3.219646771412954e-15
4,2.0749664181572612e-08,independent_subcell_probe,0.9999999955659441,0.9999999955425085,2.3435586804509967e-11,0.9999999511803833,0.9999999509401191,2.4026425293754983e-10
4,2.0758348781206322e-08,independent_subcell_probe,0.9999999956429755,0.9999999956429796,4.107825191113079e-15,0.9999999519704497,0.9999999519703622,8.748557434046234e-14
4,2.076703338084003e-08,independent_subcell_probe,0.9999999957200065,0.9999999957434507,2.344413552179958e-11,0.9999999527615082,0.9999999530023653,2.4085711203269966e-10
4,2.0775717980473736e-08,canonical_cell_edge,0.9999999957970378,0.999999995797042,4.218847493575595e-15,0.99999995355356,0.999999953553557,2.9976021664879227e-15
4,2.0784417125663598e-08,independent_subcell_probe,0.9999999958689437,0.9999999958470677,2.187605652181901e-11,0.999999954293841,0.9999999540684339,2.2540713739971352e-10
4,2.079311627085346e-08,independent_subcell_probe,0.9999999959408497,0.9999999959408538,4.107825191113079e-15,0.9999999550350523,0.9999999550349702,8.215650382226158e-14
4,2.080181541604332e-08,independent_subcell_probe,0.9999999960127556,0.99999999603464,2.1884383194503698e-11,0.9999999557771945,0.9999999560031575,2.2596302606814334e-10
4,2.0810514561233182e-08,canonical_cell_edge,0.9999999960846615,0.9999999960846656,4.107825191113079e-15,0.9999999565202683,0.9999999565202653,2.9976021664879227e-15
4,2.081922827634108e-08,independent_subcell_probe,0.9999999961517735,0.9999999961313563,2.0417223467461554e-11,0.9999999572146738,0.9999999570032351,2.1143875539308965e-10
4,2.082794199144898e-08,independent_subcell_probe,0.9999999962188857,0.9999999962188899,4.218847493575595e-15,0.9999999579099517,0.9999999579098744,7.72715225139109e-14
4,2.083665570655688e-08,independent_subcell_probe,0.9999999962859978,0.9999999963064236,2.0425772184751168e-11,0.9999999586061028,0.9999999588180626,2.1195978305854624e-10
4,2.0845369421664778e-08,canonical_cell_edge,0.9999999963531098,0.9999999963531141,4.3298697960381105e-15,0.9999999593031279,0.9999999593031248,3.1086244689504383e-15
4,2.08540977310934e-08,independent_subcell_probe,0.9999999964157387,0.9999999963966856,1.9053092437104624e-11,0.9999999599544074,0.9999999597560998,1.983075925693356e-10
4,2.086282604052202e-08,independent_subcell_probe,0.9999999964783676,0.9999999964783719,4.3298697960381105e-15,0.9999999606065052,0.9999999606064325,7.271960811294775e-14
4,2.0871554349950643e-08,independent_subcell_probe,0.9999999965409965,0.9999999965600581,1.9061641154394238e-11,0.9999999612594223,0.9999999614582178,1.9879553558865837e-10
4,2.0880282659379266e-08,canonical_cell_edge,0.9999999966036255,0.9999999966036296,4.107825191113079e-15,0.9999999619131587,0.9999999619131554,3.219646771412954e-15
4,2.0889025587572168e-08,independent_subcell_probe,0.9999999966620624,0.9999999966442847,1.7777668226415244e-11,0.9999999625239033,0.9999999623379378,1.8596557627148513e-10
4,2.089776851576507e-08,independent_subcell_probe,0.9999999967204991,0.9999999967205032,4.107825191113079e-15,0.9999999631354154,0.9999999631353468,6.861178292183467e-14
4,2.0906511443957975e-08,independent_subcell_probe,0.9999999967789359,0.9999999967967218,1.778588387679747e-11,0.9999999637476955,0.999999963934118,1.8642254406842085e-10
4,2.0915254372150878e-08,canonical_cell_edge,0.9999999968373728,0.9999999968373768,3.9968028886505635e-15,0.9999999643607442,0.9999999643607409,3.3306690738754696e-15
4,2.092401194359256e-08,independent_subcell_probe,0.9999999968918903,0.9999999968753053,1.65850666533629e-11,0.9999999649333948,0.9999999647590283,1.743665212217138e-10
4,2.0932769515034243e-08,independent_subcell_probe,0.9999999969464081,0.9999999969464121,3.9968028886505635e-15,0.9999999655067648,0.9999999655067003,6.45039577307216e-14
4,2.0941527086475924e-08,independent_subcell_probe,0.9999999970009256,0.9999999970175188,1.6593282303745127e-11,0.9999999660808551,0.9999999662556496,1.747945121977068e-10
4,2.0950284657917605e-08,canonical_cell_edge,0.9999999970554431,0.9999999970554472,4.107825191113079e-15,0.9999999666556658,0.9999999666556627,3.1086244689504383e-15
4,2.095905689713357e-08,independent_subcell_probe,0.9999999971062971,0.9999999970908269,1.547018069203432e-11,0.9999999671925223,0.9999999670290547,1.634675728112711e-10
4,2.0967829136349535e-08,independent_subcell_probe,0.9999999971571509,0.9999999971571552,4.218847493575595e-15,0.9999999677300533,0.9999999677299927,6.061817714453355e-14
4,2.0976601375565503e-08,independent_subcell_probe,0.9999999972080049,0.9999999972234834,1.5478507364719007e-11,0.9999999682682594,0.9999999684321282,1.6386880741237064e-10
4,2.098537361478147e-08,canonical_cell_edge,0.9999999972588587,0.999999997258863,4.3298697960381105e-15,0.9999999688071411,0.999999968807138,3.1086244689504383e-15
4,2.09941605463383e-08,independent_subcell_probe,0.9999999973062884,0.9999999972918603,1.4428125361121147e-11,0.9999999693103684,0.9999999691571403,1.5322809687745576e-10
4,2.1002947477895134e-08,independent_subcell_probe,0.999999997353718,0.9999999973537224,4.3298697960381105e-15,0.9999999698142278,0.9999999698141708,5.695444116327053e-14
4,2.1011734409451966e-08,independent_subcell_probe,0.9999999974011478,0.9999999974155844,1.443667407841076e-11,0.9999999703187201,0.9999999704723238,1.5360368532668645e-10
4,2.1020521341008797e-08,canonical_cell_edge,0.9999999974485774,0.9999999974485817,4.3298697960381105e-15,0.9999999708238457,0.9999999708238425,3.219646771412954e-15
4,2.1029322989514225e-08,independent_subcell_probe,0.999999997492807,0.9999999974793528,1.345423772391996e-11,0.999999971295483,0.9999999711518736,1.4360945765901079e-10
4,2.1038124638019652e-08,independent_subcell_probe,0.9999999975370367,0.999999997537041,4.3298697960381105e-15,0.9999999717677127,0.9999999717676591,5.362377208939506e-14
4,2.104692628652508e-08,independent_subcell_probe,0.9999999975812663,0.9999999975947294,1.3463008485814498e-11,0.9999999722405357,0.9999999723844966,1.4396084324630465e-10
4,2.1055727935030508e-08,canonical_cell_edge,0.9999999976254961,0.9999999976255004,4.3298697960381105e-15,0.999999972713952,0.9999999727139488,3.219646771412954e-15
4,2.1064544325133475e-08,independent_subcell_probe,0.9999999976667358,0.9999999976541912,1.2544520977542106e-11,0.9999999731559194,0.999999973021344,1.3457535086303096e-10
4,2.107336071523644e-08,independent_subcell_probe,0.9999999977079755,0.9999999977079799,4.3298697960381105e-15,0.9999999735984421,0.9999999735983917,5.040412531798211e-14
4,2.1082177105339403e-08,independent_subcell_probe,0.9999999977492152,0.9999999977617684,1.2553180717134182e-11,0.9999999740415205,0.999999974176425,1.3490453198983232e-10
4,2.109099349544237e-08,canonical_cell_edge,0.9999999977904549,0.9999999977904593,4.440892098500626e-15,0.9999999744851552,0.9999999744851521,3.1086244689504383e-15
4,2.10998246518331e-08,independent_subcell_probe,0.9999999978289011,0.9999999978172068,1.1694312185284161e-11,0.99999997489926,0.9999999747731683,1.260916926426603e-10
4,2.110865580822383e-08,independent_subcell_probe,0.9999999978673476,0.999999997867352,4.440892098500626e-15,0.9999999753138851,0.9999999753138376,4.75175454539567e-14
4,2.1117486964614563e-08,independent_subcell_probe,0.9999999979057939,0.9999999979174973,1.1703416014086088e-11,0.9999999757290308,0.9999999758554303,1.2639955748738885e-10
4,2.1126318121005293e-08,canonical_cell_edge,0.9999999979442403,0.9999999979442448,4.440892098500626e-15,0.9999999761446976,0.9999999761446944,3.219646771412954e-15
4,2.1135164068415367e-08,independent_subcell_probe,0.9999999979800773,0.9999999979691769,1.0900391700374712e-11,0.9999999765326406,0.9999999764145148,1.181258424409748e-10
4,2.1144010015825445e-08,independent_subcell_probe,0.9999999980159144,0.9999999980159189,4.440892098500626e-15,0.9999999769210711,0.9999999769210264,4.474198789239381e-14
4,2.115285596323552e-08,independent_subcell_probe,0.9999999980517515,0.9999999980626608,1.0909273484571713e-11,0.9999999773099894,0.9999999774284034,1.1841405633816748e-10
4,2.1161701910645593e-08,canonical_cell_edge,0.9999999980875887,0.999999998087593,4.3298697960381105e-15,0.999999977699396,0.9999999776993928,3.219646771412954e-15
